generation;mean_p;mean_t;meanfrs;meanmrs;varp;vart;covpt;varfrs;varmrs;surviving_males;surviving_females;N;
96230;-0.00881122;-0.129795;10;10.0999;0.0111187;0.00547968;0.000151084;0;102.828;2444;2527;5000;
96240;-0.014624;-0.132455;9.82143;9.97984;0.0108593;0.00600085;-0.00013321;1.75383;101.895;2479;2475;5000;
96250;-0.00510547;-0.131672;9.67143;10.2114;0.00992918;0.00664685;-5.55325e-05;3.1777;100.121;2459;2502;5000;
96260;-0.00549883;-0.130939;9.9529;10.3426;0.00998895;0.00642144;0.000217783;0.46874;105.674;2419;2536;5000;
96270;-0.00312803;-0.128635;10;10.1497;0.0096507;0.00640185;1.40137e-05;0;101.317;2386;2576;5000;
96280;-0.00997595;-0.122454;9.65021;10.0206;0.00967672;0.00668755;-0.000100119;3.37551;96.5385;2484;2483;5000;
96290;-0.0090344;-0.120682;9.78123;9.83508;0.00944493;0.00642511;0.000247947;2.13989;101.059;2499;2459;5000;
96300;-0.0111642;-0.120794;10;10.1403;0.00956748;0.00627113;0.000226139;0;106.596;2431;2529;5000;
96310;-0.0187922;-0.125435;9.90173;10.2565;0.00897164;0.00638034;-0.000401339;0.973047;105.105;2443;2519;5000;
96320;-0.0172516;-0.122879;9.84745;9.7768;0.0095377;0.00668471;6.56444e-06;1.50222;95.3667;2502;2453;5000;
96330;-0.0102156;-0.123482;10;10.1242;0.00979641;0.00658678;-4.9971e-05;0;102.589;2426;2527;5000;
96340;-0.00705313;-0.125808;9.94477;10.2272;0.00866492;0.00663045;-0.000139728;0.549218;107.21;2429;2521;5000;
96350;-0.0148599;-0.125144;9.88405;9.89196;0.0085357;0.0063474;1.5844e-05;1.14609;92.6254;2487;2472;5000;
96360;-0.0173949;-0.124686;10;10.1206;0.0082728;0.00597902;-7.664e-05;0;102.96;2446;2518;5000;
96370;-0.0159634;-0.13014;10;9.80983;0.00800905;0.00631341;-0.000122958;0;95.1302;2486;2476;5000;
96380;-0.0159087;-0.134161;9.99205;10.1127;0.0076633;0.00660048;7.74279e-05;0.0794596;109.364;2451;2513;5000;
96390;-0.0218769;-0.131475;10;9.86582;0.00758851;0.00636641;-0.000139494;0;103.77;2460;2500;5000;
96400;-0.0213917;-0.137279;9.91079;9.64483;0.00772672;0.00568535;5.07735e-05;0.884174;96.1643;2517;2444;5000;
96410;-0.0251093;-0.134453;10;10.197;0.00744728;0.00605718;0.000174748;0;102.535;2421;2536;5000;
96420;-0.022051;-0.140317;10;9.72233;0.00732637;0.00658133;3.82941e-05;0;103.521;2473;2486;5000;
96430;-0.0186392;-0.141148;10;9.91252;0.00729469;0.00603025;-9.54778e-05;0;98.9983;2461;2493;5000;
96440;-0.0202764;-0.143829;9.98407;10.0723;0.00718513;0.00591119;-0.00023639;0.159045;101.642;2447;2507;5000;
96450;-0.0127733;-0.139862;10;9.80086;0.00790327;0.00588055;0.000105753;0;100.429;2447;2510;5000;
96460;-0.00899914;-0.143362;10;10.0199;0.00844168;0.00660418;8.10818e-05;0;99.84;2446;2512;5000;
96470;-0.0144448;-0.143674;10;9.83017;0.00818647;0.00740199;1.66642e-05;0;100.722;2463;2489;5000;
96480;-0.014015;-0.139936;9.52978;9.68546;0.00818912;0.00741562;0.000180729;4.48109;95.7752;2523;2432;5000;
96490;-0.0177267;-0.132806;9.9481;9.98798;0.00804516;0.00750555;-0.000209852;0.516269;102.244;2466;2492;5000;
96500;-0.0217648;-0.133962;10;9.46837;0.00879437;0.00808811;-0.000116543;0;96.0697;2512;2440;5000;
96510;-0.0273083;-0.127639;9.89846;9.60205;0.00874795;0.0081266;5.70753e-05;1.00512;101.851;2534;2437;5000;
96520;-0.0156593;-0.135804;10;9.89015;0.00775172;0.00856752;-1.75557e-05;0;105.441;2443;2521;5000;
96530;-0.00902959;-0.135317;10;10.2216;0.00768613;0.00766054;-0.000268829;0;105.874;2423;2537;5000;
96540;-0.00535538;-0.138117;9.64159;9.79277;0.0081593;0.00848417;7.87881e-05;3.45563;96.5438;2506;2448;5000;
96550;-0.00682803;-0.126156;10;10;0.00808882;0.00872442;-8.9657e-06;0;105.762;2420;2534;5000;
96560;-0.00646927;-0.126322;9.68576;9.57763;0.00777287;0.0089745;0.000116913;3.04366;95.4371;2534;2435;5000;
96570;0.00753794;-0.123081;9.84095;9.95171;0.00760484;0.00953991;-0.0002837;1.56516;97.9454;2486;2475;5000;
96580;0.00840308;-0.129902;10;9.54333;0.00724075;0.0105065;-0.000163363;0;97.1763;2510;2445;5000;
96590;0.00666803;-0.133602;9.84921;10.0081;0.00718662;0.00966389;-6.07984e-05;1.4852;101.774;2468;2482;5000;
96600;0.000549775;-0.121886;9.49577;9.92506;0.00752012;0.00899188;0.000102565;4.78809;97.1634;2492;2467;5000;
96610;0.00486073;-0.122772;9.95167;9.81724;0.00720984;0.00928206;-6.50568e-05;0.480951;99.2912;2492;2471;5000;
96620;-0.00272802;-0.120037;10;9.92126;0.00711268;0.00941158;1.18253e-05;0;104.797;2448;2520;5000;
96630;0.000879562;-0.111985;10;9.78431;0.00747427;0.00863387;6.36583e-05;0;98.3456;2472;2495;5000;
96640;0.00521831;-0.109051;9.9359;9.90415;0.00762452;0.00941366;0.000247483;0.636917;99.4317;2496;2480;5000;
96650;0.00647672;-0.116449;9.66955;9.85761;0.00707625;0.00903597;0.000140441;3.19529;100.59;2496;2458;5000;
96660;0.00453461;-0.105186;10;10.3417;0.00700111;0.00853528;-0.000224899;0;108.183;2432;2542;5000;
96670;0.00349979;-0.108204;9.89529;9.76162;0.00751545;0.00877506;-8.43649e-05;1.03616;100.38;2503;2457;5000;
96680;0.00498798;-0.110841;9.81971;9.70447;0.00688924;0.00808279;2.33807e-05;1.77038;98.3951;2521;2451;5000;
96690;0.000880309;-0.112911;10;9.67854;0.00693576;0.00825951;0.000106471;0;99.0059;2472;2499;5000;
96700;0.00256582;-0.107385;9.96791;9.91225;0.00728986;0.00823381;0.000270902;0.319869;94.6872;2495;2485;5000;
96710;0.00840411;-0.107544;9.78918;9.83105;0.00686006;0.00881995;-6.67614e-05;2.06375;98.9256;2503;2461;5000;
96720;0.00941114;-0.111285;10;9.62577;0.00654792;0.00957881;0.000137206;0;105.454;2464;2495;5000;
96730;0.00997797;-0.111007;10;9.84579;0.00663843;0.00979427;3.19485e-05;0;100.293;2471;2490;5000;
96740;0.00744936;-0.111604;10;9.9249;0.0067827;0.00950862;-0.000106526;0;103.512;2457;2511;5000;
96750;0.00544017;-0.109273;10;9.8336;0.00626363;0.00939561;4.09403e-05;0;102.825;2483;2482;5000;
96760;0.00148767;-0.113013;9.70043;9.87008;0.00631198;0.00921333;0.000108443;2.90592;98.8869;2491;2461;5000;
96770;0.00663116;-0.112609;9.95659;10.2311;0.00594253;0.0080071;5.00503e-05;0.432212;100.636;2444;2523;5000;
96780;0.0103055;-0.108877;9.74369;10.1196;0.00608263;0.00784785;6.03888e-05;2.49741;97.7589;2464;2509;5000;
96790;0.0126904;-0.106784;9.45872;9.52714;0.00616292;0.00753907;-4.30342e-05;5.11979;100.475;2538;2429;5000;
96800;0.0153937;-0.107358;9.45712;9.43043;0.00630462;0.00726251;-6.16983e-05;5.13408;91.6203;2565;2404;5000;
96810;0.0160431;-0.109758;10;10.0157;0.00594515;0.00747284;4.00175e-05;0;100.863;2423;2552;5000;
96820;0.011978;-0.119798;9.92436;10.0201;0.00513002;0.00752961;-4.65209e-05;0.750648;100.281;2473;2493;5000;
96830;0.0148315;-0.11985;10;9.70097;0.00501006;0.00776321;-5.22744e-05;0;103.25;2458;2498;5000;
96840;0.00286242;-0.121542;10;9.89054;0.00477498;0.00796525;0.000276558;0;108.119;2437;2530;5000;
96850;0.00136428;-0.122676;10;10.3217;0.00539069;0.0088729;4.33804e-05;0;103.877;2398;2567;5000;
96860;0.00346309;-0.126799;10;9.96806;0.00514375;0.00871177;7.44704e-05;0;100.119;2463;2497;5000;
96870;0.00296229;-0.1189;10;9.75984;0.00540369;0.00822292;0.000134964;0;98.0132;2490;2479;5000;
96880;0.00593104;-0.119114;9.86476;9.97586;0.00537339;0.00848346;3.46375e-06;1.33414;99.8385;2478;2480;5000;
96890;0.00270243;-0.11679;10;9.96413;0.00593189;0.008374;0.000138031;0;99.7596;2470;2500;5000;
96900;0.00595919;-0.120555;9.76699;10.3258;0.0055148;0.00856167;-0.000100824;2.2758;107.069;2449;2515;5000;
96910;-0.00230014;-0.123846;9.83139;9.72898;0.00598903;0.00791426;0.000180031;1.65764;98.8504;2519;2449;5000;
96920;-0.00421795;-0.124766;9.94389;9.90419;0.00587526;0.0078334;8.44654e-05;0.557974;100.669;2486;2481;5000;
96930;-0.00609255;-0.129081;9.74114;9.73082;0.00609656;0.00935993;-0.000136321;2.5216;94.4635;2510;2446;5000;
96940;-0.000896313;-0.13216;9.78443;9.78357;0.00605445;0.00787289;-0.000247062;2.10922;96.867;2506;2451;5000;
96950;-0.00147221;-0.125731;10;9.75927;0.00595808;0.00811765;-0.000148239;0;97.4559;2485;2473;5000;
96960;-0.00249366;-0.127636;10;9.73643;0.00575979;0.00783364;0.000102058;0;99.1831;2496;2475;5000;
96970;-0.00465635;-0.127826;10;9.91263;0.00590374;0.00791952;-0.000100029;0;101.422;2466;2496;5000;
96980;0.000617257;-0.132544;10;9.98406;0.00583164;0.00834749;5.81338e-05;0;104.025;2466;2505;5000;
96990;0.0021889;-0.142299;10;10.4157;0.00628446;0.00864623;-0.000215846;0;106.567;2377;2581;5000;
97000;-0.00304621;-0.143452;9.98785;9.74318;0.00629252;0.00867548;-0.000209941;0.121359;98.4327;2480;2466;5000;
97010;-0.00939294;-0.138591;10;9.98805;0.0058768;0.00868673;-0.0001516;0;100.916;2452;2507;5000;
97020;-0.0113989;-0.136232;10;10.0314;0.00569479;0.0097515;-7.88523e-06;0;106.043;2414;2556;5000;
97030;-0.0125233;-0.135122;9.65139;9.88149;0.00575856;0.0095761;-5.07811e-05;3.36457;96.7984;2493;2464;5000;
97040;-0.0104051;-0.129886;10;10.2385;0.00576574;0.0090927;-8.68608e-05;0;105.349;2385;2576;5000;
97050;-0.0110786;-0.131015;10;9.77497;0.0059363;0.00889781;4.67798e-05;0;102.397;2480;2476;5000;
97060;0.0016666;-0.12917;9.9839;9.85692;0.00641548;0.00932025;-0.000262888;0.160771;102.285;2479;2480;5000;
97070;0.00148837;-0.125703;10;10.1205;0.00601466;0.00936347;5.73545e-05;0;105.088;2434;2519;5000;
97080;0.00243265;-0.11449;10;10.2175;0.00557167;0.00853486;-0.000117415;0;103.537;2433;2537;5000;
97090;0.00292538;-0.112011;9.97185;9.86868;0.00533977;0.00853398;0.000270038;0.280671;95.7647;2486;2480;5000;
97100;-0.00175743;-0.109156;10;10.1159;0.00513773;0.0083449;0.00016143;0;107.178;2439;2532;5000;
97110;-0.00461615;-0.105157;9.62672;9.70265;0.00516806;0.00716124;0.000274776;3.59347;97.4676;2520;2450;5000;
97120;-0.018576;-0.106963;10;10.3947;0.00490839;0.00670673;7.341e-05;0;111.564;2395;2581;5000;
97130;-0.0157417;-0.105732;10;10.325;0.00484925;0.0068776;-0.000141311;0;108.04;2396;2573;5000;
97140;-0.0130585;-0.101278;10;9.84974;0.00454277;0.00668374;-0.000245204;0;100.017;2473;2491;5000;
97150;-0.0148395;-0.102458;9.69976;9.52838;0.00431724;0.0064725;0.000240424;2.91226;93.5426;2546;2423;5000;
97160;-0.0151206;-0.105423;9.9054;10.1786;0.00420594;0.00611656;0.000161387;0.93705;103.338;2467;2513;5000;
97170;-0.0177994;-0.109734;10;9.99601;0.00424636;0.00592395;-0.000197603;0;101.996;2460;2504;5000;
97180;-0.013649;-0.111202;9.82379;9.80024;0.00432365;0.00623141;-8.36461e-05;1.73106;95.6852;2502;2453;5000;
97190;-0.0168279;-0.115261;9.81911;10.0529;0.00437584;0.00631037;3.4237e-05;1.77617;94.462;2479;2497;5000;
97200;-0.0164175;-0.122674;9.79232;10.1593;0.00445371;0.00568488;-0.000191215;2.03367;99.3619;2461;2499;5000;
97210;-0.0162809;-0.120771;10;9.88937;0.00449904;0.0062183;0.000151744;0;103.741;2465;2503;5000;
97220;-0.0177363;-0.115612;10;10.1953;0.00383739;0.00596578;2.45044e-05;0;109.926;2406;2558;5000;
97230;-0.0157053;-0.121035;9.91508;9.70321;0.00390715;0.00552578;-3.64183e-05;0.84196;94.2926;2513;2452;5000;
97240;-0.0186596;-0.119384;10;9.63281;0.00408613;0.00570547;-1.52855e-05;0;101.818;2508;2466;5000;
97250;-0.0207517;-0.12821;9.78252;9.85431;0.00412922;0.00578168;0.000119628;2.12748;97.5911;2500;2474;5000;
97260;-0.0206112;-0.126576;10;9.77577;0.00421466;0.00597538;9.58276e-05;0;102.743;2494;2485;5000;
97270;-0.0234047;-0.126717;10;9.96411;0.00417931;0.00589734;-4.72119e-05;0;104.265;2469;2499;5000;
97280;-0.0233972;-0.13055;10;9.97227;0.00449555;0.00651007;1.095e-05;0;96.2354;2447;2517;5000;
97290;-0.0246245;-0.128957;10;9.86656;0.00477221;0.0066237;5.71859e-05;0;101.16;2443;2514;5000;
97300;-0.0250485;-0.133421;10;9.91061;0.00432053;0.00724596;-7.61073e-05;0;106.988;2401;2550;5000;
97310;-0.0268575;-0.135268;9.9682;10.0966;0.00468347;0.00771872;-0.00023798;0.316954;99.3465;2449;2508;5000;
97320;-0.0308151;-0.13655;10;10.008;0.00481139;0.00793567;-3.11741e-07;0;99.6398;2458;2501;5000;
97330;-0.0324717;-0.133523;10;9.66301;0.00420419;0.00716406;1.54923e-05;0;100.043;2495;2466;5000;
97340;-0.0323305;-0.134737;10;10.6461;0.00450104;0.00732092;-2.30333e-05;0;114.932;2370;2587;5000;
97350;-0.025383;-0.134141;9.79517;9.28878;0.00431283;0.00699471;-0.000207323;2.00638;90.5454;2571;2391;5000;
97360;-0.0273413;-0.130576;10;9.75523;0.00450952;0.0068386;0.000113871;0;99.7427;2486;2471;5000;
97370;-0.0195411;-0.127738;10;10.2539;0.00432592;0.00690662;-0.000291751;0;106.385;2425;2544;5000;
97380;-0.0195338;-0.133142;10;9.98403;0.00464291;0.00633161;8.05905e-05;0;96.4854;2465;2500;5000;
97390;-0.0200395;-0.129927;9.87205;9.87995;0.00449079;0.00663386;-0.000119318;1.26312;97.3845;2497;2469;5000;
97400;-0.0184479;-0.122482;10;9.87317;0.00468089;0.00613902;0.000126843;0;107.237;2483;2491;5000;
97410;-0.0144932;-0.122909;10;9.93641;0.0044472;0.0066727;0.000159554;0;98.8036;2464;2500;5000;
97420;-0.016763;-0.128703;10;9.70958;0.00432562;0.00650378;-3.75936e-05;0;95.4416;2493;2474;5000;
97430;-0.0173532;-0.126821;9.88876;10.0242;0.0042522;0.00682423;-9.94988e-05;1.10006;100.684;2479;2489;5000;
97440;-0.0137427;-0.128384;9.94862;10.1903;0.00478677;0.00687419;-1.09658e-05;0.511194;104.458;2452;2517;5000;
97450;-0.0112302;-0.124539;9.58201;9.4373;0.00511301;0.00684042;4.77784e-05;4.00522;93.976;2558;2407;5000;
97460;-0.0100109;-0.120607;9.88813;9.91189;0.00484051;0.00727406;-9.14318e-06;1.10614;103.316;2493;2475;5000;
97470;-0.00957869;-0.119206;9.8215;9.95563;0.00493107;0.00767283;0.000103913;1.75314;103.144;2487;2476;5000;
97480;-0.0106734;-0.1227;9.51784;9.61617;0.00520384;0.00828372;0.000355433;4.58916;92.6252;2536;2428;5000;
97490;-0.00786545;-0.117947;10;9.67123;0.00516924;0.0083308;-5.37257e-05;0;94.6082;2503;2471;5000;
97500;-0.00717923;-0.125056;9.55923;9.5974;0.00553832;0.00820945;-0.000152315;4.21343;92.9245;2531;2429;5000;
97510;-0.00260865;-0.12965;9.92806;9.94396;0.00609654;0.00778554;-0.000138153;0.714249;98.1554;2474;2484;5000;
97520;-0.00938374;-0.135074;9.90392;9.88809;0.00588813;0.0084095;0.000214832;0.951538;98.8684;2481;2474;5000;
97530;-0.00464381;-0.129571;9.91974;9.85646;0.00623368;0.00833146;-0.000162178;0.796127;95.7529;2484;2472;5000;
97540;-0.00356981;-0.130347;9.97248;10.3298;0.00680051;0.00957262;4.24337e-06;0.2744;107.017;2428;2537;5000;
97550;-0.000371445;-0.145096;9.87971;9.8324;0.00690131;0.00959907;-0.000100542;1.18842;99.8123;2490;2464;5000;
97560;0.00220657;-0.140706;9.9;9.9;0.00656958;0.0104426;0.000132428;0.99;100.27;2488;2475;5000;
97570;-0.0022295;-0.145619;10;9.72387;0.00708934;0.010462;0.000145056;0;94.5194;2494;2465;5000;
97580;-0.000502149;-0.140362;10;9.99205;0.0069886;0.01051;-5.00122e-05;0;104.092;2438;2515;5000;
97590;-0.00404735;-0.134242;10;9.58317;0.00666372;0.0115213;0.000282075;0;101.486;2481;2483;5000;
97600;-0.00794748;-0.128288;9.9054;10.203;0.00627301;0.0111286;-6.10566e-05;0.93705;108.688;2453;2513;5000;
97610;-0.00938615;-0.131779;10;10.0358;0.0061508;0.011999;9.68644e-05;0;106.01;2433;2521;5000;
97620;-0.00888737;-0.132315;9.89243;9.97189;0.00714224;0.0118352;-0.000214781;1.06413;100.441;2474;2483;5000;
97630;-0.0099764;-0.136779;10;9.84872;0.00630381;0.0108357;-1.36498e-05;0;106.998;2428;2539;5000;
97640;-0.00045885;-0.132571;9.77609;9.7559;0.00607301;0.0108471;0.000284127;2.18897;99.6203;2514;2445;5000;
97650;-0.00178195;-0.145573;10;9.7106;0.00584743;0.010899;0.000108098;0;99.095;2469;2483;5000;
97660;-0.00106151;-0.148308;9.62227;9.97944;0.00660226;0.0104013;6.65651e-05;3.63458;100.123;2474;2471;5000;
97670;-0.00952026;-0.141996;10;9.92433;0.00652486;0.010514;4.87651e-05;0;95.295;2472;2492;5000;
97680;-0.00788323;-0.135139;10;10.096;0.00693587;0.0110746;0.00035913;0;108.914;2437;2523;5000;
97690;-0.0117345;-0.125122;9.71451;9.81437;0.00734728;0.0101395;-0.000533699;2.77337;99.4006;2495;2450;5000;
97700;-0.00652583;-0.128585;10;9.80222;0.00677216;0.0100237;0.000144811;0;100.119;2490;2478;5000;
97710;-0.00638018;-0.126537;10;9.92905;0.00620178;0.00965214;-5.21878e-05;0;103.345;2446;2519;5000;
97720;-0.00614183;-0.13072;10;9.57488;0.00671431;0.00942315;0.00010148;0;98.1422;2500;2455;5000;
97730;-0.00933254;-0.129115;10;10.5885;0.00648206;0.00892843;-0.000102065;0;114.243;2367;2591;5000;
97740;-0.0143239;-0.126525;9.85625;10.4575;0.00699327;0.00922965;3.89907e-05;1.41679;110.879;2424;2537;5000;
97750;-0.017995;-0.118327;9.93572;9.84867;0.00677449;0.00851103;-9.79628e-05;0.638696;99.539;2492;2473;5000;
97760;-0.01702;-0.108697;10;9.76078;0.00698663;0.00860339;-0.000117688;0;98.0212;2485;2489;5000;
97770;-0.0149269;-0.107207;10;10.0963;0.0076568;0.00770391;6.57492e-05;0;106.171;2455;2516;5000;
97780;-0.0176596;-0.108601;9.9359;9.90415;0.00732412;0.00808162;-8.38222e-05;0.636917;103.026;2480;2480;5000;
97790;-0.0215992;-0.105612;10;9.89277;0.00770319;0.00737392;-6.92285e-05;0;102.57;2481;2491;5000;
97800;-0.0147301;-0.115378;10;10;0.00828585;0.00740065;-7.00423e-07;0;101.837;2457;2504;5000;
97810;-0.0147678;-0.120417;9.7506;9.54654;0.00909565;0.00825998;3.27128e-05;2.43177;99.7148;2535;2424;5000;
97820;-0.0148581;-0.125324;9.71564;9.8906;0.00917977;0.00805684;9.79848e-05;2.76274;99.4613;2497;2460;5000;
97830;-0.0140115;-0.121749;10;9.88076;0.00840553;0.00814868;1.65143e-05;0;96.8061;2471;2486;5000;
97840;-0.0105024;-0.124542;9.90161;10.2318;0.00786647;0.0076225;-7.15263e-05;0.974185;104.664;2436;2516;5000;
97850;-0.00609198;-0.122675;10;10.088;0.00769387;0.00770105;0.000225735;0;103.634;2441;2521;5000;
97860;-0.00643538;-0.120823;9.81891;9.69384;0.00772993;0.00826267;4.02803e-05;1.77807;103.564;2517;2440;5000;
97870;-0.0102477;-0.117931;9.78209;9.89499;0.00768001;0.00808793;-9.14122e-05;2.1316;100.151;2491;2469;5000;
97880;-0.0101978;-0.119228;9.6063;9.67886;0.00811442;0.00771701;-6.81785e-05;3.78201;96.1164;2525;2440;5000;
97890;-0.00849487;-0.124969;10;10.0558;0.00783419;0.00787275;-1.30637e-05;0;100.037;2443;2521;5000;
97900;-0.00798034;-0.121164;9.9127;10.0726;0.00814633;0.00750558;-0.000210688;0.865394;108.704;2466;2498;5000;
97910;-0.00752835;-0.117759;10;9.85771;0.00790923;0.00736056;0.000222306;0;103.932;2478;2494;5000;
97920;-0.0109368;-0.125714;10;10.0119;0.00880406;0.00686982;-0.00012425;0;104.938;2446;2514;5000;
97930;-0.00694108;-0.126287;9.86863;9.96383;0.00919481;0.00723004;0.00021276;1.29644;102.933;2477;2479;5000;
97940;-0.0056864;-0.120083;9.93275;10.1578;0.00893843;0.00732726;-9.72972e-05;0.667946;107.216;2457;2511;5000;
97950;-0.0141691;-0.118372;10;10;0.0082954;0.0072995;-4.20757e-05;0;107.504;2431;2532;5000;
97960;-0.0170235;-0.113134;9.81192;9.73211;0.00759194;0.00776915;0.000253981;1.84538;97.2093;2516;2452;5000;
97970;-0.0201766;-0.12147;9.8265;10.1015;0.00759727;0.00734927;-3.88916e-05;1.70491;95.9718;2467;2492;5000;
97980;-0.0173757;-0.124439;9.92382;9.8763;0.00725674;0.00790676;1.24928e-05;0.756025;99.7054;2477;2475;5000;
97990;-0.0209298;-0.124;10;10.0753;0.00700549;0.00752338;0.000107741;0;102.728;2423;2543;5000;
98000;-0.0241053;-0.122442;9.56776;9.83964;0.00718447;0.00730178;-4.03983e-05;4.1356;98.3707;2503;2457;5000;
98010;-0.0251614;-0.118645;9.78477;9.79125;0.00711203;0.00716218;0.000140745;2.10593;98.7119;2512;2455;5000;
98020;-0.0255119;-0.116588;10;9.70935;0.00660396;0.00690126;-7.51025e-05;0;102.194;2478;2472;5000;
98030;-0.0279238;-0.115621;9.92469;10.109;0.0061737;0.00706569;-0.000138729;0.747401;100.392;2474;2504;5000;
98040;-0.0332054;-0.115896;10;10.2508;0.00552502;0.00626207;4.71348e-05;0;101.474;2434;2534;5000;
98050;-0.0288538;-0.117475;9.96783;9.8647;0.00557923;0.00593921;0.000251254;0.320638;97.6339;2484;2479;5000;
98060;-0.0307578;-0.127084;9.98794;9.8846;0.00561339;0.00575984;-0.000124816;0.120482;99.0316;2486;2484;5000;
98070;-0.0344908;-0.1281;10;9.79743;0.00621856;0.00611504;0.000141844;0;101.868;2453;2515;5000;
98080;-0.0399902;-0.125078;10;10;0.00662676;0.00618353;8.72141e-05;0;103.408;2416;2553;5000;
98090;-0.0447386;-0.128945;9.93483;9.5835;0.0063479;0.00645751;0.000126343;0.647484;97.5868;2521;2439;5000;
98100;-0.0442321;-0.129876;9.8334;9.99193;0.00619821;0.0059055;0.000196896;1.63825;98.2654;2481;2479;5000;
98110;-0.0392091;-0.129476;9.81327;9.92751;0.00658653;0.00627196;6.59642e-05;1.83243;96.4909;2493;2470;5000;
98120;-0.0369137;-0.120701;10;9.94837;0.00587129;0.00645328;0.000162774;0;98.0513;2460;2505;5000;
98130;-0.0357609;-0.117555;9.90851;10.0201;0.00581477;0.00644466;0.000100916;0.906507;101.971;2484;2491;5000;
98140;-0.0318548;-0.121621;9.98799;9.96404;0.00558735;0.00692696;-0.000145131;0.12;101.357;2480;2494;5000;
98150;-0.0277863;-0.122383;9.96794;9.92814;0.00538323;0.00651472;0.000141043;0.319613;98.7573;2480;2487;5000;
98160;-0.0268925;-0.124769;10;9.94466;0.00538374;0.00668671;2.57692e-05;0;99.9179;2443;2516;5000;
98170;-0.0262685;-0.119932;10;9.86577;0.00507918;0.00692165;-4.56985e-05;0;100.969;2457;2499;5000;
98180;-0.0224781;-0.117167;9.79291;9.83528;0.00540841;0.00692655;-6.52104e-05;2.028;97.0801;2503;2459;5000;
98190;-0.0153315;-0.120497;9.76819;9.69976;0.00595267;0.0071678;-0.000121957;2.26441;99.1492;2512;2444;5000;
98200;-0.0138455;-0.118623;10;9.9442;0.00614342;0.00736672;-0.000105231;0;102.03;2471;2495;5000;
98210;-0.0203895;-0.118299;9.9006;10.0201;0.00577084;0.00712818;-3.3241e-05;0.984155;97.1827;2469;2490;5000;
98220;-0.0192378;-0.120058;9.90778;9.86034;0.00558626;0.0071029;1.89711e-05;0.913709;102.016;2495;2471;5000;
98230;-0.0206642;-0.110489;10;9.61991;0.00553412;0.0074714;-0.000105438;0;97.7787;2512;2455;5000;
98240;-0.0181645;-0.113663;9.88809;9.90392;0.00556726;0.00718545;-0.000172008;1.10658;101.912;2487;2474;5000;
98250;-0.017884;-0.115659;9.98793;9.86879;0.00592701;0.00709024;6.65588e-05;0.120579;102.05;2490;2482;5000;
98260;-0.0230251;-0.110671;9.96019;10.0563;0.00575257;0.00726597;0.000243445;0.396504;99.9164;2462;2502;5000;
98270;-0.0216057;-0.106406;10;9.78397;0.00571818;0.00832792;0.000103999;0;102.271;2478;2491;5000;
98280;-0.0172003;-0.103577;9.50737;9.77291;0.00593927;0.00709459;-0.000181792;4.68362;91.9798;2522;2451;5000;
98290;-0.0170135;-0.106425;9.75813;9.79015;0.00612642;0.00747196;-2.09847e-05;2.36021;95.6783;2503;2461;5000;
98300;-0.0221197;-0.109277;10;9.98006;0.0061421;0.00657215;-0.000130617;0;103.867;2472;2503;5000;
98310;-0.0227372;-0.110985;10;9.89824;0.00592801;0.00696988;2.23794e-05;0;106.526;2434;2529;5000;
98320;-0.0117846;-0.116766;10;9.82178;0.00610782;0.00690639;-5.01563e-05;0;97.3544;2482;2480;5000;
98330;-0.0251333;-0.112274;10;9.95266;0.00573382;0.00689653;1.45903e-05;0;104.219;2446;2523;5000;
98340;-0.0251038;-0.117007;9.85793;10.1298;0.00569751;0.00755255;0.000155635;1.4005;109.553;2460;2498;5000;
98350;-0.0184371;-0.115907;10;9.6282;0.00584801;0.00781514;-4.27896e-05;0;101.333;2485;2486;5000;
98360;-0.0179314;-0.104876;10;9.77344;0.00537169;0.00722412;-0.000132546;0;104.558;2466;2502;5000;
